order_id,product_id,sales,quantity,profit,discount
US-2017-118941,FUR-CH-10002331,1779.9,5,373.8,0
CA-2015-102281,OFF-AR-10003514,19.9,5,6.6,0
CA-2016-128916,FUR-FU-10001940,9.6,3,-3.8,0.6
US-2017-153948,OFF-LA-10000414,41.4,4,19.9,0
US-2014-114377,FUR-CH-10004754,149.9,5,40.5,0
US-2017-107979,OFF-BI-10000778,72.6,2,-48.4,0.7
CA-2016-106397,OFF-PA-10003441,13,2,6.2,0
US-2016-139486,TEC-PH-10003555,55.2,3,-12.4,0.2
CA-2017-168123,OFF-BI-10001097,18.7,3,9.2,0
CA-2017-159464,TEC-PH-10002350,56,2,15.7,0
CA-2017-142328,OFF-PA-10000380,50,6,25,0
US-2016-123610,OFF-AP-10002222,8.7,1,2.3,0
US-2015-113327,OFF-PA-10003134,153.7,4,53.8,0.2
CA-2017-137470,OFF-PA-10002001,13,2,6.4,0
CA-2017-116127,FUR-BO-10002213,400.8,1,-5,0.2
CA-2016-146423,OFF-PA-10003797,51.8,8,24.9,0
CA-2015-136469,TEC-PH-10001817,716,2,193.3,0
CA-2017-101945,OFF-FA-10004248,10.8,3,2.6,0.2
CA-2016-106621,OFF-AR-10002375,10.5,4,1.2,0.2
CA-2016-146934,FUR-TA-10003748,174.3,2,-19.9,0.3
CA-2016-130407,OFF-AR-10002240,75.5,2,19.6,0
CA-2017-156664,OFF-BI-10004209,7.2,3,-6,0.7
CA-2014-130960,OFF-AR-10003651,9.8,3,2.9,0
CA-2017-147207,OFF-AR-10001955,31.7,2,4,0.2
CA-2016-100244,OFF-AR-10000940,11.8,4,3.2,0
CA-2016-160129,FUR-FU-10002088,14.4,2,4,0.2
CA-2016-114489,FUR-CH-10000454,1951.8,8,585.6,0
CA-2014-127614,FUR-TA-10003715,1256.2,6,75.4,0
CA-2017-151799,TEC-CO-10002313,1200,2,468,0
CA-2016-148593,OFF-PA-10001776,46.4,5,21.8,0
CA-2016-128594,FUR-CH-10001215,1603.1,4,100.2,0.2
CA-2016-109820,OFF-PA-10000955,15.7,3,5.1,0.2
CA-2014-100678,OFF-EN-10000056,149.4,3,50.4,0.2
CA-2016-152471,TEC-PH-10002824,824,5,51.5,0.2
CA-2016-146934,TEC-AC-10002399,95.1,5,30.4,0
US-2015-111927,FUR-FU-10004017,76.1,3,26.6,0
US-2017-158946,OFF-AR-10001860,38.9,7,7.8,0.2
US-2014-150574,OFF-BI-10000773,4.8,2,-3.7,0.7
CA-2017-155880,FUR-CH-10004675,1526.6,7,427.4,0
CA-2014-126032,TEC-AC-10000158,86.4,3,1.1,0.2
CA-2015-153535,OFF-BI-10001031,6.4,4,-4.9,0.7
CA-2017-152583,FUR-FU-10003849,16.2,2,-8.5,0.6
CA-2017-142867,OFF-PA-10004610,10.3,3,3.2,0.2
CA-2015-146675,TEC-CO-10001766,1440,4,486,0.2
CA-2017-121125,FUR-FU-10000820,13.6,1,-0.3,0.2
CA-2016-123015,OFF-BI-10004967,5,3,1.7,0.2
CA-2016-116526,OFF-AR-10004999,12,2,3,0
CA-2014-152905,OFF-ST-10000321,12.6,2,-2.5,0.2
CA-2017-104080,OFF-BI-10003876,171.2,5,64.2,0.2
CA-2015-131884,TEC-PH-10001578,485.9,2,-89.1,0.4
CA-2017-100615,FUR-CH-10002602,317.1,3,-18.1,0.3
CA-2017-142636,OFF-PA-10000157,139.9,7,65.7,0
CA-2014-168592,OFF-FA-10002988,4,2,2,0
CA-2016-102127,FUR-FU-10003976,37.7,3,12.8,0
US-2014-115196,TEC-MA-10002073,1300,2,-572,0.5
CA-2014-151295,OFF-PA-10001947,12,2,5.9,0
US-2016-101616,OFF-BI-10000014,87.3,8,41,0
CA-2014-127866,TEC-AC-10000023,41.9,2,15.1,0
CA-2015-160472,OFF-ST-10000464,34.8,1,9.7,0
US-2017-167920,OFF-BI-10003274,15.9,4,7.5,0
CA-2017-104885,OFF-PA-10002764,68,6,33.3,0
CA-2016-123533,OFF-AP-10002765,42.4,2,4.2,0.2
CA-2014-107454,FUR-FU-10004018,89.3,6,24.1,0
CA-2015-137897,TEC-AC-10002217,37.6,2,2.3,0
CA-2014-124478,OFF-EN-10002500,38.3,3,17.3,0
US-2014-138828,OFF-AR-10000658,57.8,5,16.2,0
CA-2016-150350,OFF-SU-10002189,15.9,4,0.2,0
CA-2016-136021,TEC-MA-10000423,105.6,6,35.6,0.2
CA-2017-110842,OFF-BI-10000977,121.6,5,39.5,0.2
CA-2017-164378,OFF-AR-10001177,6.6,2,1.9,0
CA-2014-146591,OFF-BI-10003676,32.3,10,-23.7,0.7
US-2017-118556,FUR-CH-10001146,106.9,3,-29,0.3
CA-2017-167227,OFF-AP-10001962,83.9,10,21,0
CA-2015-138674,OFF-FA-10000304,8.7,5,2.3,0.2
CA-2016-161473,OFF-SU-10001574,11,3,3.3,0
CA-2014-103744,OFF-BI-10000320,4.4,3,-6.9,0.8
CA-2015-110814,OFF-PA-10004156,22.7,2,11.1,0
CA-2014-128888,OFF-EN-10003001,604.7,9,204.1,0.2
CA-2014-156587,OFF-ST-10002344,242.9,3,4.9,0
US-2017-135503,FUR-FU-10002364,14.8,2,4.3,0
CA-2014-112291,TEC-AC-10000736,160,2,57.6,0
CA-2016-123050,OFF-ST-10003455,31,2,8.1,0
CA-2017-125101,OFF-ST-10000675,67.8,2,16.9,0
CA-2015-123092,TEC-PH-10001700,105.6,2,9.2,0.2
CA-2016-125164,OFF-BI-10003982,49.8,3,16.8,0.2
CA-2014-113362,OFF-EN-10003845,11.1,3,5.1,0
CA-2016-156748,OFF-PA-10002713,13.8,2,6.3,0
US-2017-161935,OFF-AR-10004757,13.1,5,2.1,0.2
CA-2016-118759,OFF-ST-10001590,40.4,3,10.5,0
CA-2015-145184,TEC-PH-10002350,84,3,23.5,0
US-2017-100930,FUR-TA-10001705,233.9,2,-102,0.45
CA-2017-123001,OFF-AR-10001919,9.4,5,2.7,0
CA-2017-129805,FUR-FU-10001935,7.4,2,3,0
CA-2017-117422,OFF-PA-10002195,4.1,1,1.4,0.2
CA-2014-118339,OFF-AR-10003829,19.7,6,5.7,0
CA-2017-168389,FUR-TA-10004289,721.9,6,-420,0.45
CA-2014-151897,OFF-LA-10001074,100.2,10,33.8,0.2
CA-2015-142601,OFF-PA-10000483,62,2,27.9,0
CA-2015-120446,OFF-LA-10003148,18.9,3,8.7,0
CA-2017-108854,OFF-PA-10003022,87.9,4,40.4,0
CA-2015-144099,OFF-BI-10001078,4.3,1,1.6,0.2
US-2014-155502,FUR-FU-10001847,12.4,3,4.5,0
CA-2014-133158,FUR-FU-10000723,289.2,7,26,0
CA-2017-126074,FUR-FU-10003577,157.7,11,56.8,0
CA-2017-141992,OFF-ST-10003656,153.6,2,-32.6,0.2
CA-2015-105102,FUR-BO-10004709,46.4,1,1.2,0.2
CA-2016-163776,FUR-FU-10001185,185.6,6,76.1,0
CA-2017-134285,OFF-PA-10000304,15.6,3,5.4,0.2
US-2016-146710,OFF-PA-10002615,3.5,1,1.1,0.2
CA-2017-143259,TEC-PH-10004774,90.9,7,2.7,0
CA-2015-108259,OFF-LA-10002945,5,1,1.6,0.2
CA-2015-132486,TEC-AC-10000710,148.3,9,63.8,0
CA-2014-114195,FUR-FU-10002253,68.7,2,16.3,0.2
CA-2017-103443,OFF-ST-10002276,166.7,2,41.7,0
CA-2015-113404,FUR-CH-10003312,1348.7,6,-219.2,0.2
CA-2017-139402,OFF-PA-10004359,419.4,5,146.8,0.2
CA-2017-168193,FUR-FU-10002554,72,3,16.6,0
CA-2017-108329,TEC-PH-10001918,444.8,4,44.5,0.2
CA-2015-155040,TEC-AC-10004469,79.9,2,35.2,0
CA-2016-141082,OFF-LA-10001474,122.1,4,56.2,0
CA-2014-131905,TEC-PH-10001615,145,5,42,0
CA-2016-166653,OFF-EN-10003055,64,2,20,0.2
CA-2014-121573,OFF-BI-10003712,7.9,2,2.8,0.2
CA-2015-112014,OFF-AR-10003156,50.8,5,13.2,0
CA-2017-107174,FUR-TA-10004575,2036.9,7,366.6,0
CA-2015-163104,OFF-PA-10001947,12,2,5.9,0
CA-2017-116715,OFF-PA-10003893,8.6,2,3.9,0
CA-2016-157749,FUR-FU-10002505,4,3,-2.8,0.6
CA-2015-157434,OFF-PA-10001526,8,2,2.9,0.2
CA-2016-152170,OFF-AP-10002350,37.7,2,10.6,0
US-2017-148831,OFF-ST-10002974,348.6,8,104.6,0
CA-2015-111395,OFF-PA-10000994,335.5,4,117.4,0.2
CA-2017-118213,OFF-PA-10002615,4.4,1,2,0
US-2015-165512,OFF-BI-10001249,7.7,6,-13,0.8
CA-2017-112039,TEC-PH-10000984,470.4,3,47,0.2
CA-2014-159184,FUR-FU-10002878,142.4,5,52.7,0
US-2016-137295,TEC-PH-10004080,108.8,2,10.9,0.2
CA-2017-122035,TEC-AC-10003095,390,3,132.6,0
CA-2016-156685,TEC-PH-10004345,863.6,9,108,0.2
CA-2015-129322,OFF-AR-10004587,39.7,2,11.9,0
US-2017-108343,OFF-PA-10000743,13.4,2,6.4,0
US-2015-129637,FUR-FU-10000965,41.6,2,-19.7,0.6
CA-2015-152527,OFF-ST-10003479,77.9,2,3.9,0
US-2017-153255,FUR-BO-10004218,239.7,2,14.1,0.15
CA-2016-164574,OFF-ST-10003816,704.8,5,26.4,0.2
CA-2015-164427,TEC-AC-10004469,239.7,6,105.5,0
CA-2015-125234,OFF-PA-10000482,113.8,3,53.5,0
CA-2014-113929,OFF-BI-10002852,39.6,3,14.3,0.2
US-2015-149692,OFF-BI-10002813,2.8,7,-4.9,0.8
CA-2017-159604,OFF-BI-10003460,8.8,2,4.2,0
US-2014-157385,FUR-CH-10000595,381.4,2,23.8,0.2
US-2016-152415,FUR-FU-10002597,14.8,3,6.2,0
CA-2015-131758,OFF-AR-10000411,47.8,3,14.3,0
CA-2017-134607,OFF-ST-10002214,22.6,2,5.9,0
CA-2016-117583,OFF-PA-10001246,25.9,4,12.4,0
US-2014-140452,OFF-ST-10002485,35.2,2,-8.4,0.2
CA-2017-119389,FUR-FU-10001473,60.3,3,5.3,0.2
CA-2017-131618,OFF-BI-10000546,2.3,4,-3.6,0.8
CA-2016-124352,TEC-PH-10003442,5.5,1,1.4,0
CA-2017-148691,OFF-LA-10001317,3.2,1,1.5,0
CA-2017-144694,OFF-LA-10003930,235.9,3,85.5,0.2
CA-2015-114811,OFF-ST-10000885,67.2,5,16.8,0
US-2016-134488,FUR-CH-10003199,155.4,2,-13.3,0.3
CA-2016-163384,OFF-PA-10003172,32.4,5,15.6,0
CA-2014-157784,OFF-LA-10001934,14.6,2,6.9,0
CA-2014-110352,OFF-LA-10003923,23.7,2,8.9,0.2
US-2016-159415,FUR-FU-10003798,79.1,5,13.8,0.2
CA-2017-128783,TEC-AC-10002473,113.5,4,46.5,0
CA-2017-142342,OFF-PA-10004609,32.4,5,15.6,0
CA-2016-101623,OFF-FA-10003495,36.5,6,18.2,0
CA-2017-121048,TEC-PH-10004977,470.4,3,52.9,0.2
CA-2016-165995,TEC-PH-10004908,340,5,42.5,0.2
US-2016-127334,FUR-TA-10003473,564.2,3,-304.7,0.5
CA-2015-104346,TEC-AC-10004396,58.1,4,-6.5,0.2
CA-2017-100223,OFF-BI-10003429,11.4,9,-17.7,0.8
CA-2016-165484,OFF-PA-10000595,54.8,3,17.8,0.2
CA-2017-101182,TEC-PH-10003589,43.2,3,15.1,0.2
CA-2015-156923,OFF-PA-10002751,35.9,6,16.1,0
CA-2014-119144,TEC-PH-10004188,80,4,-18,0.2
CA-2015-126725,OFF-ST-10000129,777.2,7,54.4,0
CA-2017-108854,OFF-BI-10001670,90.5,3,33.9,0.2
CA-2017-135167,OFF-AR-10002399,4.3,1,1.7,0
CA-2015-153388,FUR-TA-10003715,1005,6,-175.9,0.2
CA-2016-139234,OFF-BI-10000773,3.2,2,-5.3,0.8
US-2017-109484,OFF-BI-10004738,5.7,1,-3.8,0.7
CA-2017-118017,FUR-FU-10004053,16.2,1,4.7,0.2
US-2014-138828,OFF-PA-10000349,14.9,3,7,0
CA-2014-134551,OFF-PA-10002689,25.9,5,9.1,0.2
CA-2017-138618,OFF-PA-10000520,10.4,2,3.6,0.2
CA-2016-109827,FUR-CH-10004754,48,2,4.2,0.2
CA-2014-133354,OFF-PA-10001800,19.4,3,9.3,0
CA-2017-113558,FUR-FU-10001756,45.7,3,5.1,0.2
CA-2014-125682,OFF-PA-10001752,10,2,4.9,0
CA-2015-155054,OFF-BI-10004970,8.3,2,3.9,0
CA-2014-141313,OFF-ST-10000689,704.3,5,84.5,0
CA-2017-166093,OFF-BI-10004230,221.1,8,77.4,0.2
US-2015-126977,FUR-CH-10001973,199.8,2,8.9,0.1
US-2015-122140,OFF-AP-10001242,32.2,2,-80.5,0.8
CA-2017-149160,FUR-FU-10003347,28.4,2,11.1,0
CA-2014-148383,OFF-BI-10003650,946.8,6,-694.3,0.7
CA-2015-105508,OFF-EN-10003055,40,1,18,0
CA-2016-147109,OFF-PA-10001972,51.8,10,18.1,0.2
CA-2016-160815,TEC-PH-10003505,278.4,3,80.7,0
CA-2016-128111,OFF-AR-10000588,39.7,2,10.3,0
CA-2015-136105,OFF-ST-10002444,24.6,2,6.9,0
CA-2015-141327,OFF-BI-10000546,6,7,-4.2,0.7
CA-2017-154718,OFF-LA-10003714,6,2,2.1,0.2
CA-2016-105459,FUR-TA-10001095,209.1,2,-66.2,0.4
CA-2015-102876,OFF-BI-10000848,4.9,3,-3.9,0.7
CA-2016-127985,FUR-FU-10003274,7,4,3.1,0
CA-2015-113040,OFF-BI-10001249,5.1,1,1.7,0.2
CA-2017-140949,TEC-AC-10003038,71.6,8,13.6,0
CA-2015-134257,OFF-EN-10003845,7.4,2,3.4,0
CA-2017-163818,FUR-FU-10000076,20,1,8.6,0
CA-2016-157336,FUR-CH-10004997,751.9,4,150.4,0
CA-2017-147039,OFF-AP-10000576,362.9,3,90.7,0
CA-2014-102274,OFF-ST-10001511,194,3,9.7,0
CA-2016-109722,TEC-PH-10000560,700,2,196,0
US-2014-150126,OFF-PA-10002709,65.8,11,32.2,0
CA-2016-109869,OFF-SU-10003505,185.4,2,-34.8,0.2
CA-2017-146493,OFF-BI-10003676,53.9,5,25.9,0
CA-2017-133431,OFF-PA-10002615,13.2,3,6.1,0
CA-2014-141838,TEC-PH-10004100,28.8,2,2.9,0.2
CA-2017-101700,OFF-EN-10003134,18.7,2,7,0.2
CA-2017-149944,OFF-FA-10003495,18.2,3,9.1,0
US-2015-126214,FUR-TA-10003748,1618.4,13,356,0
CA-2014-120670,TEC-AC-10004171,799.9,10,240,0.2
CA-2015-112319,OFF-PA-10003441,58.3,9,28,0
CA-2017-104136,OFF-PA-10004243,189.7,10,91.1,0
CA-2015-125710,OFF-AR-10000657,3.4,2,0.6,0.2
CA-2016-109869,FUR-TA-10001889,1272.6,6,-814.5,0.5
CA-2014-124394,TEC-AC-10001314,120,3,-18,0.2
CA-2014-145387,OFF-BI-10004001,34.1,2,15.7,0
CA-2017-121538,OFF-PA-10004071,88.8,2,31.1,0.2
CA-2015-147851,OFF-BI-10004528,10.8,4,3.4,0.2
CA-2014-164749,OFF-LA-10004484,9.9,3,3.2,0.2
CA-2016-106530,OFF-PA-10002986,10.7,2,3.7,0.2
CA-2016-111318,TEC-PH-10004100,115.1,8,11.5,0.2
CA-2014-112291,TEC-AC-10001284,62.3,3,22.4,0
US-2017-163300,FUR-CH-10003396,184.8,3,-20.8,0.2
CA-2017-131156,FUR-FU-10001940,25.5,4,7.6,0.2
CA-2015-110877,OFF-PA-10004621,36.3,7,12.7,0.2
CA-2017-108539,OFF-ST-10003208,725.8,4,210.5,0
CA-2015-104486,OFF-ST-10000876,37.3,3,10.4,0
CA-2014-167927,OFF-BI-10000605,19.1,5,9,0
CA-2014-122931,FUR-TA-10004175,409.3,2,-81.9,0.4
CA-2015-137526,OFF-BI-10003364,70,3,24.5,0.2
CA-2015-102281,TEC-PH-10001552,71.8,6,20.1,0
CA-2015-126445,OFF-ST-10000046,484.7,3,92.1,0
CA-2014-107524,OFF-PA-10000587,36.4,5,17.5,0
CA-2017-113278,OFF-FA-10003472,2.5,2,0.1,0
CA-2015-123939,OFF-LA-10003190,6.9,3,2.5,0.2
CA-2014-106439,OFF-ST-10001963,405.6,4,12.2,0
CA-2015-153388,OFF-AR-10001868,6.7,4,3.4,0
US-2017-132444,OFF-ST-10003442,169.7,6,45.8,0
CA-2014-148425,OFF-BI-10000201,6.6,9,-4.4,0.7
CA-2017-169859,FUR-FU-10004963,26.3,3,11,0
CA-2017-121559,FUR-CH-10003746,1925.9,6,539.2,0
US-2017-146822,OFF-PA-10000249,49.1,4,23.1,0
CA-2016-140501,OFF-LA-10000248,18.5,5,8.7,0
CA-2015-114923,TEC-PH-10003931,108,3,-27,0.4
CA-2017-132682,TEC-PH-10004042,381.6,3,28.6,0.2
CA-2016-163167,FUR-CH-10004477,182.7,3,53,0
CA-2016-103163,OFF-BI-10003305,4.8,1,1.6,0.2
CA-2017-141439,TEC-PH-10002624,1880,4,545.2,0
CA-2017-147354,OFF-BI-10003910,30.8,5,9.6,0.2
CA-2017-161956,TEC-CO-10001571,880,2,330,0.2
CA-2014-131527,TEC-PH-10001644,96,4,9.6,0.2
CA-2017-103212,FUR-TA-10003473,1504.5,4,346,0
CA-2015-143364,OFF-PA-10001846,18.5,4,6.7,0.2
CA-2016-144540,OFF-AP-10002457,62.8,3,-166.4,0.8
CA-2016-168893,OFF-AR-10001770,8,3,2.1,0
CA-2014-167199,TEC-PH-10004977,392,2,113.7,0
CA-2016-145730,TEC-MA-10001016,287.9,3,33.6,0.4
CA-2017-104864,OFF-AP-10002684,389.1,4,48.6,0.2
CA-2017-144225,OFF-PA-10000062,164.9,3,80.8,0
US-2016-125969,FUR-CH-10001146,81.4,2,-9.2,0.2
CA-2017-126536,TEC-AC-10003709,1,1,0.4,0
CA-2016-144337,OFF-PA-10000249,19.6,2,6.6,0.2
CA-2016-140249,TEC-PH-10002584,1001.6,2,125.2,0.2
CA-2014-121006,OFF-PA-10000130,12.8,3,5.8,0
US-2017-143770,OFF-PA-10001125,62,2,27.9,0
CA-2017-134649,OFF-AR-10001547,15.5,7,4.2,0
CA-2016-120824,OFF-ST-10002562,67.5,9,6.8,0.2
CA-2017-102659,OFF-BI-10000088,54.9,5,26.9,0
CA-2017-147844,OFF-PA-10002713,34.4,5,15.8,0
CA-2016-121447,FUR-FU-10001861,135.8,7,66.5,0
CA-2015-100818,OFF-BI-10004364,3.6,3,-6.2,0.8
CA-2016-136483,OFF-AR-10000940,4.7,2,0.4,0.2
CA-2016-161669,OFF-BI-10001636,27,4,8.8,0.2
US-2017-127292,OFF-PA-10001970,12.3,1,5.8,0
CA-2014-153087,OFF-PA-10001243,23.9,4,11.7,0
CA-2017-142776,OFF-EN-10003160,7.3,1,3.5,0
CA-2016-160500,OFF-BI-10003784,6.7,5,2.4,0.2
CA-2014-153808,TEC-AC-10004171,300,3,132,0
CA-2014-127866,OFF-AR-10003481,13.1,4,3.8,0
CA-2016-102162,TEC-CO-10001943,1599.9,8,752,0
CA-2016-131065,OFF-BI-10004970,8.3,2,3.9,0
CA-2015-118843,OFF-PA-10001712,69.9,7,31.5,0
CA-2014-163468,OFF-BI-10004728,2.9,3,-4.9,0.8
CA-2016-156265,OFF-BI-10000285,12.5,2,4.7,0.2
CA-2017-140949,OFF-LA-10004093,7.3,1,3.4,0
US-2016-156986,TEC-PH-10003800,84.8,2,-20.1,0.2
US-2015-114741,OFF-ST-10000078,1325.9,5,238.7,0
CA-2016-108581,TEC-AC-10001109,96,4,26.4,0.2
CA-2015-162201,OFF-ST-10000046,517,4,-6.5,0.2
CA-2015-138898,OFF-AP-10004487,845.7,13,84.6,0.2
US-2014-119081,TEC-AC-10001542,57.4,5,10.9,0
CA-2015-124891,TEC-AC-10003033,2309.7,7,762.2,0
CA-2014-127166,OFF-BI-10000977,18.2,3,-31,0.8
CA-2017-159135,OFF-AR-10000657,4.3,2,1.4,0
CA-2016-152730,FUR-FU-10001037,47.4,5,21.3,0
CA-2016-105816,TEC-PH-10002447,1030,5,298.7,0
CA-2017-157350,FUR-FU-10000222,65,5,-43.8,0.6
CA-2016-132829,TEC-PH-10004539,453.6,3,39.7,0.2
CA-2016-161746,OFF-ST-10002743,340.9,3,3.4,0
US-2016-157490,TEC-AC-10001553,68,5,0.8,0.2
CA-2015-151869,FUR-CH-10001545,102.6,1,6.8,0.1
CA-2016-127775,TEC-AC-10002402,240,3,72,0
US-2017-139465,OFF-BI-10003910,37,6,11.6,0.2
CA-2016-110254,FUR-FU-10001591,109.8,9,46.1,0
CA-2016-152730,TEC-PH-10000441,126,1,35.3,0
CA-2016-166912,OFF-PA-10001033,82,2,40.2,0
CA-2017-129910,OFF-ST-10003282,59.8,1,16.7,0
CA-2016-133550,OFF-AP-10001005,283.1,4,72.4,0.1
CA-2017-154809,OFF-AP-10004785,90.6,8,39,0
CA-2016-105284,OFF-FA-10001754,4.4,3,1.6,0.2
CA-2015-149713,OFF-PA-10004530,160.7,14,78.8,0
CA-2016-130638,FUR-FU-10002116,282.8,4,19.8,0
CA-2015-129917,TEC-PH-10000369,504,5,50.4,0.2
CA-2016-145548,TEC-AC-10002305,36,2,6.5,0
CA-2016-156573,OFF-BI-10002414,11.3,3,-8.6,0.7
CA-2016-109911,OFF-AR-10001662,11,4,3,0
CA-2017-117324,OFF-LA-10003510,61.1,2,28.1,0
CA-2014-115812,FUR-TA-10001539,1706.2,9,85.3,0.2
CA-2016-125661,TEC-AC-10004855,140,5,-22.7,0.2
CA-2015-121783,OFF-BI-10001658,74.8,3,34.4,0
CA-2016-133935,FUR-CH-10001215,801.6,2,50.1,0.2
US-2017-128118,OFF-EN-10003448,64.8,7,24.3,0.2
US-2014-143287,OFF-PA-10004039,223.9,4,109.7,0
CA-2017-145037,OFF-PA-10000157,79.9,4,37.6,0
CA-2014-163223,TEC-PH-10000730,3499.9,7,910,0
CA-2015-118738,OFF-PA-10001166,10.4,2,3.6,0.2
CA-2015-147830,TEC-AC-10002049,2025.4,6,607.6,0.2
CA-2015-113131,OFF-BI-10003196,6.7,6,-4.5,0.7
CA-2015-112305,TEC-AC-10002018,14,2,6,0
US-2014-138247,FUR-FU-10002554,24,1,5.5,0
CA-2015-160059,OFF-BI-10000145,6.2,2,3.1,0
CA-2016-126165,FUR-TA-10001676,71.1,2,-1.8,0.2
CA-2017-157987,OFF-AR-10004582,4.9,3,2.2,0
CA-2015-105690,FUR-BO-10003965,246.1,2,-76,0.32
CA-2017-118346,TEC-AC-10000736,400,5,144,0
CA-2014-159310,OFF-SU-10004115,40.7,7,3.6,0.2
CA-2014-166863,OFF-PA-10000587,11.6,2,4.1,0.2
CA-2017-112774,FUR-FU-10003039,34.5,1,6,0.2
CA-2016-127236,TEC-PH-10000141,158.4,4,-37,0.4
CA-2015-120810,FUR-FU-10002253,128.8,3,50.2,0
US-2016-161683,OFF-AP-10000179,394.8,4,93.8,0.2
CA-2017-129021,OFF-PA-10000141,8.7,5,2.9,0.2
CA-2017-135909,OFF-BI-10003527,5084,5,1906.5,0.2
CA-2017-107825,OFF-ST-10000777,37.8,1,10.6,0
US-2016-132577,TEC-AC-10000387,24,2,-0.6,0.2
US-2016-125969,FUR-FU-10003773,238.6,3,26.2,0
CA-2016-105732,TEC-PH-10004897,30,3,0.3,0
CA-2016-112109,OFF-BI-10002082,20,2,-13.3,0.7
CA-2016-107328,OFF-AP-10004487,487.9,6,136.6,0
CA-2014-116932,FUR-CH-10001215,801.6,2,50.1,0.2
CA-2017-168389,FUR-CH-10000225,64.8,1,-12.1,0.2
CA-2015-102260,OFF-LA-10003714,12,4,4.2,0.2
CA-2014-100762,OFF-PA-10001815,144.1,3,69.2,0
CA-2014-148285,OFF-PA-10000349,12,3,4,0.2
CA-2017-150910,FUR-TA-10002903,935,6,-249.3,0.4
CA-2015-144190,OFF-PA-10000304,13,2,6.2,0
CA-2015-103835,FUR-FU-10000010,14.9,3,4.6,0
CA-2017-124296,FUR-CH-10002439,232.9,4,60.5,0
CA-2015-146948,OFF-EN-10000483,137.3,9,63.1,0
CA-2014-127187,TEC-PH-10000673,130,2,62.4,0
CA-2017-161102,OFF-ST-10003442,56.6,2,15.3,0
CA-2017-157987,OFF-AP-10000358,13,1,3.8,0
CA-2016-162404,OFF-BI-10000948,11.4,4,-18.8,0.8
CA-2017-150707,OFF-BI-10001078,37.7,7,18.5,0
CA-2017-161956,OFF-BI-10003650,841.6,2,294.5,0.2
CA-2016-123533,FUR-BO-10001619,339.9,5,8.5,0.2
CA-2017-121580,FUR-FU-10003981,6.2,3,2.6,0
CA-2017-164707,OFF-LA-10004345,9.8,2,4.8,0
CA-2016-117583,OFF-PA-10000100,205,5,100.4,0
CA-2016-110086,TEC-PH-10001299,240,2,24,0.2
CA-2017-169999,OFF-BI-10004728,11.6,3,3.8,0.2
CA-2016-118689,OFF-BI-10003712,34.4,7,16.8,0
CA-2016-145898,OFF-LA-10000262,7.8,3,3.6,0
CA-2016-153577,OFF-PA-10000575,37.5,7,12.2,0.2
CA-2017-169005,OFF-AR-10000246,5.6,2,1.4,0
CA-2014-105165,FUR-TA-10004154,200.8,1,-22.9,0.3
CA-2017-161053,OFF-BI-10004318,692,4,318.3,0
CA-2016-141523,OFF-BI-10000948,34.2,3,11.6,0.2
CA-2017-121300,OFF-PA-10002606,8.4,2,2.6,0.2
CA-2015-156335,OFF-BI-10003314,14.5,3,7.1,0
CA-2015-117772,OFF-ST-10003994,353.9,6,17.7,0
US-2017-132444,TEC-AC-10003832,132.5,4,54.3,0
CA-2017-156237,OFF-BI-10003707,18.3,4,-12.2,0.7
US-2017-132031,OFF-LA-10000081,3,1,1.1,0.2
CA-2014-146731,OFF-PA-10001019,143.9,9,48.6,0.2
CA-2014-145800,FUR-TA-10001539,355.5,3,-184.8,0.5
CA-2014-101931,OFF-ST-10003442,141.4,5,38.2,0
CA-2016-137050,OFF-AR-10004999,41.9,7,10.5,0
CA-2016-113607,OFF-PA-10001970,112,2,54.9,0
CA-2017-160031,OFF-PA-10000241,74.4,3,23.2,0.2
CA-2016-109953,OFF-AP-10002998,151.6,7,50,0
CA-2016-134887,TEC-AC-10003832,1287.5,5,244.6,0
CA-2015-145758,TEC-MA-10004552,1035.8,4,269.3,0
CA-2017-126662,TEC-CO-10004202,480,2,90,0.2
CA-2015-113131,OFF-AR-10003504,17.1,5,1.9,0.2
CA-2016-132017,OFF-BI-10004001,6.8,2,-11.6,0.8
US-2015-126977,FUR-BO-10004834,4228.7,6,158.6,0.2
CA-2017-154109,FUR-CH-10003774,127.4,2,-30.9,0.3
CA-2017-122035,OFF-AP-10002118,416.3,2,112.4,0
US-2014-117058,OFF-BI-10004139,17.5,6,-30.6,0.8
CA-2017-127726,OFF-AP-10002578,195.7,4,50.9,0
CA-2014-126361,OFF-ST-10002289,158.9,5,7.9,0
CA-2016-145177,OFF-AP-10002457,334.9,4,29.3,0.2
CA-2017-115994,TEC-AC-10000580,240,3,26.4,0
CA-2017-107720,OFF-ST-10001414,46.3,3,12,0
US-2016-131611,FUR-BO-10000780,956.7,7,-225.1,0.32
CA-2015-104346,OFF-PA-10001166,85.1,3,28.7,0.2
CA-2017-161046,OFF-EN-10003862,42.7,4,19.6,0
CA-2014-102652,OFF-PA-10003309,19.4,3,9.3,0
US-2017-142573,FUR-CH-10000513,312,3,-42.9,0.2
CA-2015-105844,OFF-AR-10001955,79.4,4,23.8,0
CA-2016-125738,OFF-BI-10001628,41.7,5,13,0.2
CA-2014-163419,FUR-CH-10000665,603.9,5,75.5,0.2
CA-2014-136567,FUR-TA-10001932,2244.5,7,493.8,0
